Date,User,Tweet,Translated_Tweet
2022-08-18 05:27:12+00:00,BeannSoyaa,sir view regarding removing reservation scstobc competitive exam like jee neet neetug physicswallah jeemains2022 jeeaspirantsfuturematters jeemainsthirdattemptforall,
2022-08-18 05:09:29+00:00,Swarup1705,student rude disrespectful towards teacher using bts teacher every right say mocking threatening beat student specially male isnt exactly acceptable either two wrong dont make right pw physicswallah,
2022-08-18 04:47:55+00:00,Vikas_20200,stop spreading hate physicswallah teacher wrong student also wrong aur violence ka na dena band karo daat ko physicswallah,
2022-08-18 04:44:55+00:00,Vikas_20200,agreed ye aaj kal ke nibbe thori si daat ko violence ka naam de rhe hai humlog bachpan isse bhi jyada daat saha hai full support physicswallah,
2022-08-18 03:58:02+00:00,Jy92580988Jyoti,jeemains2022 क रजलट क लकर छतर न लगय गडबड क आरप परणम क असलयत स पर हन क बत कह physicswallah क नम स मशहर अलख पडय न pwappealnta लख एजस पर उठय सवल nta,
2022-08-17 20:01:45+00:00,hiteshi19313031,_nta pwappealsnta physicswallah also got flawed percentile cherry top technical glitch server showing answer marked even submitted due technical problem,
2022-08-17 18:55:40+00:00,DhruvSushant,girl promoting bts live class msm sir totally correct great teacher kind man physicswallah msmsir bts btsindia btsindianteacher,
2022-08-17 15:02:27+00:00,roy_mikasa,physicswallah didnt know teen immature childish tho lol,
2022-08-17 10:32:41+00:00,roy_mikasa,physicswallah noticed topic closed apology video people genuinely wasting time 23 tweet making big fuss accused typical low class mentality boy bad guy nvm focus voting,
2022-08-17 10:25:29+00:00,its_upssss,b4 bashing teacher outobviously wrong amp apologised toobetter educate army nibbisgirls mad bts everywhere wont clear jee u hell dont even know u exist ur work let physicswallah bts jeemains2022,
2022-08-17 10:14:11+00:00,its_upssss,threatening student wrong except wrong teacher say spamming bts shit live math class mean entrance exam isnt wrong work hard u nominal fee bts pay btskpop jeemainsthirdattemptforall physicswallah,
2022-08-17 10:09:06+00:00,its_upssss,much hate teacher cursed bts situation couldve handled better way shouldnt scolded amp threatened amp even apologized shouldnt chapri army nibbis apologize bringing boy band middle live class physicswallah bts,
2022-08-17 10:04:26+00:00,vishalram4353,physicswallahtakeaction physicswallah isupportpw wrong teacher said correct spam nonsense chat student studying make carrier nonsense type hate teacher getting show mentality student,
2022-08-17 10:03:07+00:00,MoneycontrolH,physicswallah फउडर क इमज बनकर अचर डलग अलख पड alakhpandey alakhsir alakh_sir_motivation alakh_sir_physics_wallah moneycontrol,
2022-08-17 09:44:43+00:00,physics__wallah,azadi azadi azadi await onceayear offer pw get 45 batch study material test series dont miss explore app right away physicswallah,
2022-08-17 09:12:02+00:00,Sudhanshu2107,jeemains2022 क रजलट क लकर छतर न लगय गडबड क आरप परणम क असलयत स पर हन क बत कह physicswallah क नम स मशहर अलख पडय न pwappealnta लख एजस पर उठय सवल nta jeemainsthirdattemptforall,
2022-08-17 09:01:51+00:00,HarshadaGurav17,_raj18 yes even apologize main twitter account also apologize take action btsarmy destroying physicswallah go search,
2022-08-17 08:52:01+00:00,its_upssss,wednesday problem student neetug22 neetug jeemainsthirdattemptforall jeemains2022 cuet photography photooftheday photo school exam science physicswallah physic,
2022-08-17 08:22:25+00:00,mai3dalvi,physicswallah overrated fee arent,
2022-08-17 07:09:04+00:00,shreyaupdhyay,called lipstick lga ke nachne wale cant respect others talent others hard work dont call teacher saying respect isnt applying butter u cheap mentally uneducated people shame physicswallah,
2022-08-17 07:05:27+00:00,shreyaupdhyay,disrespect like really call teacher dont deserve ok said girl punishment thats threatening army important thing disrespected bts physicswallah,
2022-08-17 06:30:54+00:00,neos_ruth,stop harassing pws teachersphysicswallah,
2022-08-17 06:01:09+00:00,Milafdys,bts army got angry msm sir please stop physic wallah bts physicswallah,
2022-08-17 05:51:33+00:00,Shubham59762839,jeemains2022 क रजलट क लकर छतर न लगय गडबड क आरप परणम क असलयत स पर हन क बत कह physicswallah क नम स मशहर अलख पडय न pwappealnta लख एजस पर उठय सवल nta,
2022-08-17 05:01:03+00:00,jaideva2662,jeeaspirantsfuturematters jeemains2022 क रजलट क लकर छतर न लगय गडबड क आरप परणम क असलयत स पर हन क बत कह physicswallah क नम स मशहर अलख पडय न pwappealnta लख एजस पर उठय सवल nta,
2022-08-17 04:22:36+00:00,newstakofficial,jeemains2022 क रजलट क लकर छतर न लगय गडबड क आरप परणम क असलयत स पर हन क बत कह physicswallah क नम स मशहर अलख पडय न pwappealnta लख एजस पर उठय सवल nta,
2022-08-17 04:10:18+00:00,InsideBharatTV,अलख पडय सर आपक सलट ह via physicswallah alakhpandey,
2022-08-17 02:49:43+00:00,EDTimesOfficial,werent girl would slapped teacher hurl abuse student bts fan know read _08s article linked btsstudent bts physicswallah teacher physicswallahbts controversy,
2022-08-16 19:50:01+00:00,roy_mikasa,ok army apologize word ik mentality acceptable army also wrong accepted he showing respect towards idol apologizing behaviour accept end focus voting physicswallah,
2022-08-16 16:46:09+00:00,VedantKalkotwar,happening nation people trying revolutionize indian education system humor fun helping even poorest section society medium online education physicswallah want reply slayy point slayypointsucks pw_islegend,
2022-08-16 15:34:47+00:00,Rohan1201200397,uncomfortable zone killing become lazy need motivation one else help physicswallah,
2022-08-16 15:07:51+00:00,AbhayKapoor870,alak_pandy_sir physicswallah please help depressed please something please read reply comment youtube sonusood zeenews aajtak pmo_india sudhirchaudharyaajtak,
2022-08-16 14:35:33+00:00,Alwaysanatani,_fb physic wallah alakh pandey physicswallah,
2022-08-16 13:22:09+00:00,AbhayKapoor870,physicswallah please read comment,
2022-08-16 12:57:47+00:00,ictfanmr,physic wala destroyed btsarmy lol thats happens mess others unnecessarily physicswallah,
2022-08-16 12:52:19+00:00,sheelganvir,pw op lec k comment section dhai chhorkr ese comment kroge toh yhi haal hona chahiye sbka bts army ko full roast kr diye sir pdhai k time b pdhai kro bchho bts dekhne se tmara kch ni hone wala physicswallah pwop pwians,
2022-08-16 12:26:20+00:00,tangerinator,physicswallah sidharths apology would react way someone spoke cricket dont think basic human right respect one personal interest even dont like one force someone like u like physicswallahtakeaction,
2022-08-16 07:58:41+00:00,DasMonidip,_fb physicswallah respected alakh pandey sir,
2022-08-16 06:11:20+00:00,moneycontrolcom,episode bitstobillions alakh pandey cofounder amp ceo physicswallah open life becoming unicorn hatke founder amp conform stereotype 75 cr offer refused amp watch,
2022-08-16 05:54:35+00:00,aaftab001,friend raise voice take big step jeemainsthirdattemptforall nta physicswallah zeenews jeemain2022,
2022-08-16 05:17:46+00:00,hopeminsuga,__wallah physicswallah physicswallahtakeaction,
2022-08-16 05:17:40+00:00,hopeminsuga,also apparently gave half assed apology saying scolded girl much bro u literally threatened beat shit scolding physicswallah physicswallahtakeaction bts,
2022-08-16 03:02:10+00:00,Atiswan21,roasted way physicswallah cool,
2022-08-16 01:49:21+00:00,manoj19870,centripetal acceleration nceclass 11 physic chapter4 cbse cbsenews ncert ncertnote ncertnotes physicswallah physic physicswallahtakeaction physicsinstrumentation class11 class11physics physicsnotes,
2022-08-15 20:24:20+00:00,ithappensinkota,bhaisahab yahi sab din dekhna bach gya tha ba coaching ke director roasting channel ko roast krne k liye video bana rahe बकयद फलटर लगकर वह ihoik slaypoint physicswallah,
2022-08-15 18:45:46+00:00,btsiseverytking,apology video instagram siddy4544 bts btsarmy indianbtsarmy physicswallah msmsir,
2022-08-15 18:37:06+00:00,Jeonjk124,__wallah somebody say kabhi bhi bina socha samjha nahi bolna chahiye true physic wallah teacher unknowledgeable tacher language talk girl untorable give right physicswallahtakeaction physicswallah,
2022-08-15 17:03:12+00:00,DikshitaGairol2,physicswallah teacher,
2022-08-15 15:17:35+00:00,diyankilaco,physicswallah siddharths apology dude messed yes student fault yes apology seemed sincere moment showed violence towards child irrespective gender amp phobia men lipstick showed class amp archaic gender idea,
2022-08-15 14:53:31+00:00,Aashika84448013,hell man trying say huh fucking mind hell dared say bts uneducated people say without even knowing truth even way talk girl hater foot physicswallah apologizetobtsarmy,
2022-08-15 14:47:39+00:00,majestybantasy,happy independence day hope country grows people respect others opinion shaming choice independenceday2022 physicswallah btsarmy,
2022-08-15 14:31:29+00:00,ankit3arya,happy independence man brought revolution field education science also commerce man keep growing keep spreading love education __wallah education physicswallah,
2022-08-15 12:51:41+00:00,koya_joon___,need apology vedio teacher physicswallah weneedapology,
2022-08-15 12:28:21+00:00,roy_mikasa,let tell something dear whatever youre literally abusing student online bts army shame teacher take action gonna take fr physicswallah,
2022-08-15 08:27:10+00:00,lovingbtskz,wrong stan bts like music cant study well express like without fear someone punching u hope girl okay disappointed physicswallah expected,
2022-08-15 08:23:53+00:00,lovingbtskz,angry said crap army angry disappointed looked physic wallah lot jee aspirant platform way important mesure whole staff mistake one educated teacher physicswallah,
2022-08-15 08:16:47+00:00,MiskiFans,physicswallah nundi call catgate start chestnaru ani battle field aypoindi edtech space,
2022-08-15 06:21:04+00:00,Sandyba02563592,physicswallah jeestudentswantsjustice,
2022-08-15 05:02:35+00:00,Rudra8250,sir mane physic wallah ka arjuna 20 course 14th august ko r 3300 purchase kiya aur within 24 hr aj 15th august ko uska price 2800 ho gaya sir 500 rupee back de dijiya please bohot muskil se ye course purchase kiya tha physicswallah,
2022-08-15 04:20:28+00:00,physics__wallah,poore bharat ke liye pw laa raha azadi revolution check app today physicswallah commercewallah azadi independenceday2022 independencedayindia indiaat75,
2022-08-15 00:57:42+00:00,JeonTae91882279,thought physicswallah genuine earth yet dis im disappointed physicswallah teacher teacher cant respect student interest dan done hard physicswallah work hard much hard work bts gain success,
2022-08-14 18:27:43+00:00,AwasthiVatsal,happy independence man brought revolution field education science also commerce man keep growing keep spreading love education __wallah education physicswallah,
2022-08-14 14:32:01+00:00,theak0110,news merge jee neet cuet distracting u get fair chance jeemains2022 jeemains2022extraattemptforall wewantjusticeforjee2022 dgnta pmmodi physicswallah unacademyjee namokaul please _nta listen u,
2022-08-14 11:07:02+00:00,sarwar_ansar,physic pw physicswallah neetug2022 neetug neet medical alakhsir itcell bhakti bhakts bhakt trollhunters mediahighlights socialmediamarketing socialmedia,
2022-08-14 07:22:26+00:00,david_m_gayler,एक दन क स ल ल pw_motivation physicswallah,
2022-08-14 07:01:02+00:00,JRyckman1970,एक दन क स ल ल pw_motivation physicswallah motivation inspiration success please retweet,
2022-08-14 06:44:17+00:00,Sahil_barguzar,drop fav subject comment section physicswallah ncert neet study education,
2022-08-14 06:12:29+00:00,upgradlife2022,join u 8278311052 dr vivek bindras team member learn amp grow physicswallah drvivekbindra badabusiness startup edtech,
2022-08-14 03:41:32+00:00,Im_AliMustafa,एक दन क स ल ल pw_motivation physicswallah,
2022-08-14 03:24:03+00:00,AndyvermautP,andy vermaut share एक दन क स ल ल pw_motivation physicswallah submitted ucutprestigious6419 link comment thank loveisthemotivation andyvermaut wearelove,
2022-08-13 21:02:05+00:00,AayushK80598969,nta scam 2022 neetjee exam physicswallah dream iit iitjee via protestforjeeneetcuetjustice jeemainthirdattemptforall,
2022-08-13 20:52:04+00:00,AayushK80598969,jee main result scam ho gya nta physicswallah via protestforjeeneetcuetjustice jeemainthirdattemptforall,
2022-08-13 19:22:44+00:00,rj_shashwat_twt,physicswallah pwappealsnta,
2022-08-13 17:16:47+00:00,atulprakash120,positive vibe start positive thought think positive tussle achieving goal always remamber goal physicswallah student jeeaspirantsfuturematters kingtalk,
