,Date,User,Tweet
2655,2022-09-27 05:10:40+00:00,JIT_official_,"Physics wallah is hiring!

https://t.co/hEejtIN9bI

Join our Telegram for more job updates:- https://t.co/4u1aIDuK9j

#physicswallah #alakhpandey
#Hiring #datasciencejobs #DataAnalytics #Python #pythonprogramming #jobshiring #JITforjobs  #Jobs https://t.co/fNW1ofqNuE"
2656,2022-09-27 03:57:57+00:00,ShantiPrakashM4,"PHYSICS WALLAH KOTA ALL DETAILS | FEES | PW VIDHYAPEETH COCHING l PHYSICS WALLAH | ALAKH PANDEY

#alakhpanday
#pwcoching
#PhysicsWallah
#neet #IIT #MBBS
#JEE #kotaeducation 
#pwinkota #kota #rajasthan #shantiprakash_photography
#Offlineclasses

https://t.co/irWk6QYF1E"
2657,2022-09-26 23:27:38+00:00,rayleigh_haught,#PW #physicswallah
2658,2022-09-26 21:50:25+00:00,gk95083,"झुग्गी-झोपड़ी में रहते हुए भी जारी रखे संघर्ष, आज अपनी मेहनत के बदौलत खड़ा किए करोड़ों का कारोबार: Physicswallah
#Physicswallah 
https://t.co/IMpfTarbzy"
2659,2022-09-26 15:33:13+00:00,Mia65830708,"I had this issue with one purchase, I requested for a switch of my purchase with another test series that were of same cost but it didn't happen and later the refund wasn't possible too, I couldn't get any other help so I thought I'll get any help here. #PhysicsWallah https://t.co/0DGKwiKlcI"
2660,2022-09-26 13:24:33+00:00,physics__wallah,"Heartiest Congratulations to all the PWians for securing good ranks in the NEET exam. Here is a testimonial of a student from PW Yakeen NEET batch
#neetresults #physicswallah #pw https://t.co/2A2DGV7MLD"
2661,2022-09-26 13:21:11+00:00,physics__wallah,"Heartiest Congratulations to all the PWians for securing good ranks in the NEET exam. Here is a testimonial of a student from PW Youtube NEET batch
#neetresults #physicswallah #pw https://t.co/dY8H0JtYR1"
2662,2022-09-26 07:13:39+00:00,engineers_hub,"Thank you very much for your immense love and support. ❤️❤️❤️😍🥰

Those TERRIBLE 30 minutes just before the LAUNCH event of #GATEwallah (#PHYSICSwallah)
https://t.co/gVX17WHnnf"
2663,2022-09-26 05:11:51+00:00,engineers_hub,"🔥🔥🔥🔥🔥🔥

Bahut kuch aane wala h rey baba…..
https://t.co/sZg6TPXAua

#NEGI10 #NEGIsir #negisir #Revolution2_O #PhysicsWallah #PWRevolution #AlakhPandey"
2664,2022-09-25 17:05:54+00:00,Ugbloxdotcom,क्या Green Eyes भी होती है किसी की? 🤔 #Shorts #PhysicsWallah https://t.co/Blt1xLtlVP
2665,2022-09-25 16:07:28+00:00,Md_Haris_,"Two latest revolution of India
1_ Jio revolution
2_ Physics wallah revolution
 That help new generation the most. #alakh #physicswallah"
2666,2022-09-25 16:07:01+00:00,Lakshita_2302,13 bhi katega ...phir tu bhi physics padhega #physicswallah #alakhpandy #myinspiration https://t.co/PK4vUNNJkG
2667,2022-09-25 13:19:45+00:00,abhishekstudent,"@PhysicswallahAP 
Waiting for other domains too like banking,ssc and civil Services 
#physicswallah @PhysicswallahAP"
2668,2022-09-25 12:02:23+00:00,tweetofIA,"Ture inspiration ❤️❤️
@TEDxIITPatna @PhysicswallahAP #physicswallah 

https://t.co/lWbZuNZ3lD"
2669,2022-09-25 11:41:56+00:00,navinnishkarsh,"बाइजू कंपनी बर्बाद कैसे हुई ? 

Byju’s Education APP कैसे देता है धोखा ? 

Byju’s को चुनने से पहले ये 3 बातें जान लें। 
#specialreport
#BYJUSSCAM
#physicswallah
#educationjobs
#onlineclasses
#ENGvsIND
#TrendingNews
#ByjusInTrouble
https://t.co/BTYCChipXW"
2670,2022-09-25 11:39:56+00:00,engineers_hub,"No More High Subscription Prices
A Revolution will change the way you Prepare
Quality Education from the Best Educators That is Affordable
Jojn the Revolution Team DRONA Coming on 25th September @ 7:00 pm

#NEGI10 #NEGIsir #Revolution2_O #PhysicsWallah #PWRevolution #AlakhPandey https://t.co/3CyAjqBxE1"
2671,2022-09-25 11:04:28+00:00,engineers_hub,"Trimoorty is ready ...are u ??

Show your support for GATE REVOLUTION
https://t.co/sCGJLxFKIJ

#alakhsir #abhisheksir #vishalsonisir #negisir #teamdrona #NEGI10 #Revolution2_O #PhysicsWallah #PWRevolution #AlakhPandey https://t.co/ikdOscviWv"
2672,2022-09-25 10:38:25+00:00,engineers_hub,"Are you ready??
03 Hours to go
Show your support for GATE REVOLUTION
https://t.co/sCGJLxFKIJ

#NEGI10 #NEGIsir #negisir #Revolution2_O #PhysicsWallah #PWRevolution #AlakhPandey https://t.co/DuXCQeWF05"
2673,2022-09-25 08:14:26+00:00,engineers_hub,"Are you ready??
05 Hours to go
Show your support for GATE REVOLUTION
https://t.co/sCGJLxFKIJ

#NEGI10 #NEGIsir #negisir #Revolution2_O #PhysicsWallah #PWRevolution #AlakhPandey https://t.co/fxGLefkjtV"
2674,2022-09-25 07:18:04+00:00,AhmadFa02101345,"Electron Beam Evaporation Deposition Process Comprehensive Lecture https://t.co/Kvp3Bf8yFU
#PhysicsWallah #physics #nano #nanowrimo #nanowrimo2022 #nanotechnology #materials #Chemistry"
2675,2022-09-24 17:11:03+00:00,AhirwarIbc,#Motivational #business #alakhpanday #PhysicsWallah #rajkaranahirwaribc #comebeinspire https://t.co/wkvo2UcRYv
2676,2022-09-24 11:50:03+00:00,physics__wallah,"Heartiest Congratulations to all the PWians for securing good ranks in the NEET exam. Here is a testimonial of a student from the PW Yakeen NEET batch.
#neetresults #physicswallah #pw https://t.co/ENlHPl4oYc"
2677,2022-09-24 08:38:00+00:00,AchieverJee,"Fleming's left hand rule 👆
Follow for more @weachiever.classes_ 
#trending #trendingnow #physics #physicswallah  #jee #neet #cbse #hardwork @ India https://t.co/NjS3JDVCfW"
2678,2022-09-24 07:56:18+00:00,NdvToday,"फिजिक्सवाला के संस्थापक अलख पांडेय यूपी के 25 अरबपतियों की लिस्ट के शामिल, पढ़ाने के तरीका से बच्चों में हुए प्रसिद्ध https://t.co/mMdx67fdJS 

#Uttarpradesh #news #PhysicsWallah #alakhpandey"
2679,2022-09-24 06:49:18+00:00,KhabarLucknow,"4000 हजार करोड़ का मालिक एक शिक्षक

यूपी के 25 अरबपतियों की लिस्ट में फिजिक्सवाला के संस्थापक अलख पांडेय

अलख पांडेय की कुल सम्पत्ती 4000 हजार करोड़

#Physicswallah #AlakhPandey #Prayagraj #PrayagrajKhabar #Startups https://t.co/MhQL6lz4AY"
2680,2022-09-23 13:40:25+00:00,bhardwaj_shab01,#physicswallah #alakhpandey @PhysicswallahAP https://t.co/In1mpGof1w
2681,2022-09-23 13:34:57+00:00,HindustanUPBH,"यूपी के 25 अरबपतियों में प्रयागराज के अलख पांडेय, 4000 करोड़ नेटवर्थ है फिजिक्सवाला कोचिंग के मालिक की
#prayagraj #alakhpandey #physicswallah
https://t.co/4F76pvTqVF"
2682,2022-09-23 11:45:00+00:00,RockstudCap,"#FridayTalkByRC
100 founders of startups, including Alakh Pandey and Prateek Maheshwari of Physics Wallah appear in the latest IIFL Wealth Hurun India Rich List.
Read more: https://t.co/EqFkEG7wUd

#Rockstud #Startups #ListedEquities #InvestmentManager #StartupNews #PhysicsWallah"
2683,2022-09-23 10:51:03+00:00,physics__wallah,"Heartiest Congratulations to all the PWians for securing good ranks in the NEET exam. Here is a testimonial of a student from PW Lakshya NEET batch
#neetresults #physicswallah #pw https://t.co/1uHC79CuPu"
2684,2022-09-23 09:43:26+00:00,microinchub,"Grocery delivery start-up Zepto’s Kaivalya Vohra is the youngest richest Indian.

#startup #youngestrichestindian #kaivalyavohra #alakhpandey #physicswallah #cofounder #ranking #zepto https://t.co/p8B0avBRyO"
2685,2022-09-23 08:41:26+00:00,educator_amir47,"#Motivational
#motivation
#physicswallah
#alakhsir
#alakhpandey

https://t.co/Rb02A41eA2"
2686,2022-09-23 08:12:01+00:00,TamilYourstory,"இந்திய பணக்காரர்கள் பட்டியலில் இடம் பிடித்த இளம் ஸ்டார்ட்-அப் நிறுவனர்கள்!

#indianstartups #entrepreneur #Businessman #alakhpandey #physicswallah 
 https://t.co/IieI6tqccD"
2687,2022-09-23 06:57:44+00:00,ramjitiwari26,"Expecting quick responses from premier supplier of LED panel for installation in our network schools. please DM me

#schools #physicswallah #linkedinpost #lead"
2688,2022-09-23 04:40:09+00:00,Adityab21638064,"I have loosed iit roorkee mechanical engineering due jossa technical glitches please help
My jee advanced crl:-7131
Obc rank:- 1476
#jossa #vendantu
#IITIndia 
#physicswallah"
2689,2022-09-23 04:04:13+00:00,AmitDaksh4520,"25th September 2022
Launching of GATE-WALLAH
for engineer
There are few opportunity for gate aspirants.
#gatewallah
#physicswallah
#alakhpandey
#youtube
@alakhpandey70
@PhysicswallahAP
https://t.co/Vp5TpbSS9E
#gatewallah2022
#mechanical"
2690,2022-09-22 19:23:40+00:00,GowthamShettyC,"Don't call yourself a JEE/NEET Aspirant, if you never solved HC Verma and RD Sharma numericals in english class.

#NEETUG #neet2023 #jeemains2023 #jeeadvanced2023  #physicswallah #unacademy"
2691,2022-09-22 12:35:30+00:00,TradeFlock,"Have you heard about Physics Wallah- an e-learning platform? 

You must have heard it from a science student. 

Learn everything behind its #success in this case study of Physics Wallah by Tradeflock.

https://t.co/BTLsnxltCO

#casestudy #startups #unicorn #PhysicsWallah"
2692,2022-09-22 12:25:36+00:00,educator_amir47,"#funny #MotivationalQuotes
#Motivational
#fun
#Alakhsir
#PhysicsWallah
https://t.co/o7hEnPPFXS"
2693,2022-09-22 08:18:09+00:00,Kaushal_108,"Bhai ne sahi kaha.
@PranjalKamra @BYJUS #PhysicsWallah #PhysicsWallahIsBest https://t.co/beiS7wjx5M"
2694,2022-09-22 08:02:03+00:00,SahilCh33108503,"#PhysicsWallah #prayasbatch
#alakhpandeysir
#kundansir https://t.co/LWttBURyS8"
2695,2022-09-21 20:38:46+00:00,Shoppingupdater,"Alcohol/ short notes handwritten/ class 12 JEE/ NEET/board's. https://t.co/Cd38VlOydH

Alcohol/ short notes handwritten/ class 12 JEE/ NEET/board's.
alcohol #preparation #preparationofalcohol #class12 #jeemains #jee #iit #crackjee #jee2023 #jeeadvanced #physicswallah ...
…"
2696,2022-09-21 19:31:45+00:00,SufalK,"CLASSIFICATION OF SCIENCE…
.
.
.
.
.
.
.
.
.
.
.
.
#physicswallah #physics #physicist #sufalphysicsforum #jee #jeemains #neet @ Malviya Nagar https://t.co/jBnPk0kMCg"
2697,2022-09-21 16:44:22+00:00,MoneycontrolH,"#Physicswallah: Hurun India's Rich List 2022 में शामिल हुए PhysicsWallah के अलख पांडे
@PhysicswallahAP @HurunReportInd @IIFLWEALTH

#HarunIndia #Entrepreneur #edtech #BusinessNews #IIFLWealth #unicorn #business #AlakhPandey #moneycontrol 

https://t.co/tBr1o7s2kN"
2698,2022-09-21 13:39:59+00:00,moneycontrolcom,"Our specially curated package of the most interesting articles of the day will help you stay at the top of your game. 🗞 

Here are the top news of this evening 👇
https://t.co/ZuzD4MdEf5

#HurunIndia #StockMakets #Honda #SpiceJet #PhysicsWallah #PLIScheme"
2699,2022-09-21 06:15:48+00:00,educator_amir47,"#Motivation
#MotivationalQuotes
#NEETresult2022
#alakh
#alakhsir
#physicswallah
https://t.co/yrZsO6tAme"
2700,2022-09-21 01:26:31+00:00,educator_amir47,"#physicswallah
#pw
#alakhsir
#AlakhPandey
#motivation

https://t.co/uspZECmYN5"
2701,2022-09-20 13:20:21+00:00,lal_shiban,"Solar System is the center of Cosmos.
Disprove!

#Astrophysics #PhysicsWallah #science #Cosmo @physicslewin @IIABengaluru @IISERPune @phalpern"
2702,2022-09-20 12:12:25+00:00,educator_amir47,"#alakh
 #alakhsir
#pw
#PhysicsWallah
#Motivation
https://t.co/QwcbY5ysd2"
2703,2022-09-20 09:08:01+00:00,educator_amir47,"#motivation
#alakh
#alakhsir
#pw
#PhysicsWallah

https://t.co/y8rci9teDe"
2704,2022-09-20 08:02:58+00:00,just_livingT_T,"#Aakash really thinks they're the top rank institutes and others like #PhysicsWallah are ""not good"" jst because they come under 5 yr experience! Like get yourself a room gold diggers.#PhysicsWallah Was,is and will be the best online edu platform I've known."
2705,2022-09-20 06:56:46+00:00,physics__wallah,"Heartiest Congratulations to all the PWians for securing good ranks in the NEET exam. Here is a testimonial of a student from the PW NEET Crash Course batch
#neetresults #physicswallah #pw https://t.co/jzzMKSAGg0"
2706,2022-09-20 03:55:34+00:00,Bu_eie,"The Wait is Over...
#TEDx  #PhysicsWallah #graduate #chailwali #bujhansi https://t.co/ItDf8IUK0R"
2707,2022-09-20 03:28:01+00:00,its_upssss,"Sometimes I think ""Will I be able to understand anything later""😌🙂
#studytwt #studyspo #PhysicsWallah #Unacademy #jeemain2022 #NeetResult #NEETUG #NEET2022 #JEEMainsThirdAttemptForAll #school https://t.co/fR0D1yYi72"
2708,2022-09-20 03:22:34+00:00,prabhjeet_sahni,"जिंदगी मैं हरना कोई बुरी बात नहीं है, 
बुरी बात ये है अपनी हार से सीख ना लेना - 

Alakh pandey ( PhysicsWallah )

#quote #thought #alakhpandey #Physics #PhysicsWallah #unicorn"
2709,2022-09-20 01:18:18+00:00,educator_amir47,"#alakh
#alakhsir
#pw
#physicswallah
#Motivational
https://t.co/T4MGeB2vhx"
2710,2022-09-19 16:24:41+00:00,prithvi43608095,👍 on @YouTube: Physics Wallah VS Allen I #shorts I #ytshorts I #physicswallah I #allen https://t.co/BQbypXjH0a
2711,2022-09-19 13:32:30+00:00,physics__wallah,"A student from west Bengal, Got a 675  Rank  Here is a video where he is sharing his study experience with PW  
#neetresults #physicswallah #pw https://t.co/yu46E1nhGv"
2712,2022-09-19 13:05:36+00:00,SilentToxic5,@physics__wallah #physicswallah😊😉
2713,2022-09-19 08:52:26+00:00,educator_amir47,"Allen boy watching physics wallah in classroom 😂💯 #alakhsir  #pw #physicswallah #allen #kota #shorts
#PhysicsWallah #alakhsir
https://t.co/KyGXPFizvg"
2714,2022-09-19 06:30:47+00:00,ivermasumit,@physics__wallah #physicswallah
2715,2022-09-19 06:30:07+00:00,Shoppingupdater,"Mole Concept 05 || PW Notes || NEET 2024 #physicswallah https://t.co/DRFVkThv89

Mole Concept 05 || PW Notes || NEET 2024 #physicswallah
THE CREDIT OF THIS VIDEO GOES TO THE RESPECTIVE OWNERS: ✓IMPORTANT NOTICE: ALL THESE THINGS ARE ...
https://t.co/1hHjJOJjjx
September 19, 20…"
2716,2022-09-19 05:27:05+00:00,AdarshM81382256,#physicswallah
2717,2022-09-19 02:24:09+00:00,its_upssss,"Life paving its way
#studywt #studytwtph #study #physicswallah #Unacademy #Notes #Chemistry #schoolteens #school https://t.co/kmAqTJmVrd"
2718,2022-09-18 21:05:39+00:00,Sudhanshu387937,@physics__wallah #physicswallah
2719,2022-09-18 18:25:42+00:00,DoniDominic,"AMBITION IS THE
FIRST STEP TO SUCCESS
THE SECOND STEP IS ACTION.
Coach @raahul.kumaran 
.
.
.

#menphysique #fitness #bodybuilding #physicswallah #fitnessmotivation #fitnessmodel #gymmotivation #maduraicity #maduraikaran  #muscle #workout #aesthetic #bod… https://t.co/ccQ7PTSIsD https://t.co/3r0g6CIXqt"
2720,2022-09-18 17:55:26+00:00,pan26711615,@physics__wallah #Physicswallah
2721,2022-09-18 16:47:35+00:00,rajendrakmishra,"With the exception of #upGrad &amp; #PhysicsWallah, around 6,000 employees have been laid off by #Edtech #StartUp companies alone, since the beginning of 2022. 

- #Lido Learning and #Udayy have stopped operations.
- #Byju has let go around 2,500 employees.

#VC #PE #Alternatives"
2722,2022-09-18 16:24:22+00:00,aarez_syed,@physics__wallah #PhysicsWallah
2723,2022-09-18 16:08:02+00:00,divyanshu8903,@physics__wallah #PhysicsWallah
2724,2022-09-18 16:05:29+00:00,va_nshbaba,@physics__wallah #PhysicsWallah
2725,2022-09-18 16:03:19+00:00,Ravi03414,@physics__wallah #PhysicsWallah 🖤🖤🖤🖤🖤🖤
2726,2022-09-18 16:02:57+00:00,AgrawalPrafful1,@physics__wallah #physicswallah
2727,2022-09-18 15:53:29+00:00,morning_coder,"@Shambhavi130 #PhysicsWallah is my college senior and I wish I could  such good teachers during my school time. 

Great to see today no one is bound by any physical location.
All thanks to #Jio for such drastic change of education access."
2728,2022-09-18 14:40:45+00:00,ayushsharma1993,"@PhysicswallahAP Sir with due respect, this behaviour with students is not acceptable at all. This is not how one should teach. A teacher should be patient enough otherwise this is not the right profession for that individual.

#PhysicsWallah https://t.co/kBGyddIl2Z"
2729,2022-09-18 08:05:35+00:00,srajaganesh,"This teacher should ashamed of himself. First of all he promotes rote learning and then insults a student so badly. This is mental abuse. Something needs to be done about such depreciating classes.

@MoHFW_INDIA
@EduMinOfIndia
@dpradhanbjp

@PhysicswallahAP #PhysicsWallah https://t.co/SqfnEjGAt3"
2730,2022-09-18 05:26:14+00:00,pancake_rathore,"@HokageKakashi97 @abhinandan1441 @GabbbarSingh Yaar this is too much. Bol do na bachho se ki hum sirf topper ko sikhate hain, jinka basic clear nhi hai wo mat aao simple!

This is a pure form of bullying no?

This mentality causes stage fear amongst us 🚨

#PhysicsWallah #teachertwitter"
2731,2022-09-17 19:31:15+00:00,pintya_,@GabbbarSingh #PhysicsWallah teachers seem more frustrated than the students of physics
2732,2022-09-17 18:21:56+00:00,ragini08_singh,"The #edtech sector revolutionised the industry during the #pandemic, question is whether the sector will bloom when #onlineclasses is not essential?
@byte_xl 
#byjuS #PhysicsWallah #unacademy"
2733,2022-09-17 15:15:32+00:00,Ugbloxdotcom,Work power and energy | Master Blaster Series | #neet#neetphysics#physics #physicswallah https://t.co/5rlpHYO4kp
2734,2022-09-17 14:51:44+00:00,adyantashish_,"@pulkit5Dx Trust me the whole #PhysicsWallah team are true arrogant and are just feeding on their brand .. I don't want anyone I know to study with @PhysicswallahAP ..
The fact is they don't know how to teach they just know to blame others.. Get well soon PW .."
